amedas_id,amedas_subid,fuken_id,f_pre,f_tem,f_sun,station_name,station_name_kana,location,latitude,longitude,height,station_id,pref_name,pref_code,station_kbn
11001,0,11,Y,Y,Y,宗谷岬,ソウヤミサキ,稚内市宗谷岬,45.52,141.935,26,1284,北海道,1,A
11016,0,11,Y,Y,Y,稚内,ワッカナイ,稚内市開運　稚内地方気象台,45.415,141.6783333,3,47401,北海道,1,S
11046,0,11,Y,Y,Y,礼文,レブン,礼文郡礼文町大字香深村字トンナイ,45.305,141.045,65,1546,北海道,1,A
11076,0,11,Y,Y,Y,浜鬼志別,ハマオニシベツ,宗谷郡猿払村浜鬼志別,45.335,142.17,13,1285,北海道,1,A
11121,0,11,Y,Y,Y,沼川,ヌマカワ,稚内市声問村字沼川,45.24833333,141.8516667,23,1203,北海道,1,A
11151,0,11,Y,Y,Y,沓形,クツガタ,利尻郡利尻町沓形字泉町,45.17666667,141.1383333,14,0002,北海道,1,A
11176,0,11,Y,Y,Y,豊富,トヨトミ,天塩郡豊富町字上サロベツ,45.10666667,141.765,16,1054,北海道,1,A
11206,0,11,Y,Y,Y,浜頓別,ハマトンベツ,枝幸郡浜頓別町クッチャロ湖畔,45.125,142.35,18,0003,北海道,1,A
11276,0,11,Y,Y,Y,中頓別,ナカトンベツ,枝幸郡中頓別町上駒,44.965,142.28,25,1051,北海道,1,A
11291,0,11,Y,Y,Y,北見枝幸,キタミエサシ,枝幸郡枝幸町本町　北見枝幸特別地域気象観測所,44.94,142.585,7,47402,北海道,1,S
11316,0,11,Y,Y,Y,歌登,ウタノボリ,枝幸郡枝幸町歌登東町,44.84,142.48,14,0005,北海道,1,A
12011,0,12,Y,Y,Y,中川,ナカガワ,中川郡中川町中川,44.82833333,142.0766667,22,1201,北海道,1,A
12041,0,12,Y,Y,Y,音威子府,オトイネップ,中川郡音威子府村音威子府,44.72666667,142.265,40,1197,北海道,1,A
12141,0,12,Y,Y,Y,美深,ビフカ,中川郡美深町西町,44.48,142.3416667,77,0006,北海道,1,A
12181,0,12,Y,Y,Y,名寄,ナヨロ,名寄市大橋,44.37,142.4566667,89,0008,北海道,1,A
12231,0,12,Y,Y,Y,下川,シモカワ,上川郡下川町西町,44.30166667,142.6233333,140,0010,北海道,1,A
12261,0,12,Y,Y,Y,士別,シベツ,士別市武徳町,44.18666667,142.4166667,135,0011,北海道,1,A
12266,0,12,Y,Y,Y,朝日,アサヒ,士別市朝日町中央,44.11833333,142.595,225,1047,北海道,1,A
12301,0,12,Y,Y,Y,和寒,ワッサム,上川郡和寒町字日ノ出,44.02833333,142.41,150,1055,北海道,1,A
12386,0,12,Y,Y,Y,江丹別,エタンベツ,旭川市江丹別町芳野,43.87,142.26,140,1191,北海道,1,A
12396,0,12,Y,Y,Y,比布,ピップ,上川郡比布町北町,43.875,142.48,175,1048,北海道,1,A
12411,0,12,Y,Y,Y,上川,カミカワ,上川郡上川町栄町,43.84666667,142.7533333,324,0015,北海道,1,A
12442,0,12,Y,Y,Y,旭川,アサヒカワ,旭川市宮前通東　旭川地方気象台,43.75666667,142.3716667,120,47407,北海道,1,S
12451,0,12,Y,Y,Y,東川,ヒガシカワ,上川郡東川町北町,43.70166667,142.5083333,215,1184,北海道,1,A
12512,0,12,Y,Y,Y,志比内,シビナイ,上川郡東神楽町志比内,43.64333333,142.5816667,310,1185,北海道,1,A
12551,0,12,Y,Y,Y,美瑛,ビエイ,上川郡美瑛町原野5線,43.58833333,142.4933333,250,1052,北海道,1,A
12596,0,12,Y,Y,Y,上富良野,カミフラノ,空知郡上富良野町大町,43.455,142.465,220,1190,北海道,1,A
12626,0,12,Y,Y,Y,富良野,フラノ,富良野市東町,43.33333333,142.4,174,0021,北海道,1,A
12632,0,12,Y,Y,Y,麓郷,ロクゴウ,富良野市麓郷市街地,43.30166667,142.5216667,315,1280,北海道,1,A
12691,0,12,Y,Y,Y,幾寅,イクトラ,空知郡南富良野町幾寅,43.16833333,142.5683333,350,1188,北海道,1,A
12746,0,12,Y,Y,Y,占冠,シムカップ,勇払郡占冠村シムカップ,42.97833333,142.395,332,1189,北海道,1,A
15041,0,12,Y,Y,Y,朱鞠内,シュマリナイ,雨竜郡幌加内町朱鞠内,44.28166667,142.1616667,255,1279,北海道,1,A
15076,0,12,Y,Y,Y,幌加内,ホロカナイ,雨竜郡幌加内町幌加内,44.01,142.16,159,1053,北海道,1,A
13061,0,13,Y,Y,Y,天塩,テシオ,天塩郡天塩町川口,44.89333333,141.7616667,9,0024,北海道,1,A
13086,0,13,Y,Y,Y,遠別,エンベツ,天塩郡遠別町幸和,44.71833333,141.8066667,7,0025,北海道,1,A
13121,0,13,Y,Y,Y,初山別,ショサンベツ,苫前郡初山別村初山別,44.52333333,141.77,27,1216,北海道,1,A
13146,0,13,Y,Y,Y,焼尻,ヤギシリ,苫前郡羽幌町焼尻白浜,44.42833333,141.4216667,38,1213,北海道,1,A
13181,0,13,Y,Y,Y,羽幌,ハボロ,苫前郡羽幌町南3条　羽幌特別地域気象観測所,44.36333333,141.7,8,47404,北海道,1,S
13261,0,13,Y,Y,Y,達布,タップ,留萌郡小平町達布,44.04833333,141.8566667,30,1217,北海道,1,A
13277,0,13,Y,Y,Y,留萌,ルモイ,留萌市大町　留萌特別地域気象観測所,43.945,141.6316667,24,47406,北海道,1,S
13311,0,13,Y,Y,Y,増毛,マシケ,増毛郡増毛町別苅,43.84833333,141.51,20,0028,北海道,1,A
13321,0,13,Y,Y,Y,幌糠,ホロヌカ,留萌市幌糠町,43.85333333,141.76,20,1218,北海道,1,A
14026,0,14,Y,Y,Y,浜益,ハママス,石狩市浜益区川下,43.58166667,141.3866667,3,1193,北海道,1,A
14071,0,14,Y,Y,Y,厚田,アツタ,石狩市厚田区別狩,43.39833333,141.4366667,5,1194,北海道,1,A
14101,0,14,Y,Y,Y,新篠津,シンシノツ,石狩郡新篠津村第46線北,43.22,141.645,9,0030,北海道,1,A
14116,0,14,Y,Y,Y,山口,ヤマグチ,札幌市手稲区手稲山口,43.14666667,141.2216667,5,0031,北海道,1,A
14121,0,14,Y,Y,Y,石狩,イシカリ,石狩市生振,43.19333333,141.37,5,1085,北海道,1,A
14136,0,14,Y,Y,Y,江別,エベツ,江別市江別太,43.11,141.6016667,8,1507,北海道,1,A
14163,0,14,Y,Y,Y,札幌,サッポロ,札幌市中央区北2条西　札幌管区気象台,43.06,141.3283333,17,47412,北海道,1,S
14206,0,14,Y,Y,Y,恵庭島松,エニワシママツ,恵庭市下島松,42.925,141.565,30,0035,北海道,1,A
14286,0,14,Y,Y,Y,支笏湖畔,シコツコハン,千歳市支笏湖温泉番外地,42.77166667,141.4066667,290,0037,北海道,1,A
15116,0,15,Y,Y,Y,石狩沼田,イシカリヌマタ,雨竜郡沼田町緑町,43.815,141.9266667,63,0038,北海道,1,A
15161,0,15,Y,Y,Y,深川,フカガワ,深川市一已町一已,43.71833333,142.0733333,55,0039,北海道,1,A
15231,0,15,Y,Y,Y,空知吉野,ソラチヨシノ,樺戸郡新十津川町吉野,43.595,141.7316667,100,1287,北海道,1,A
15241,0,15,Y,Y,Y,滝川,タキカワ,滝川市南滝の川,43.57,141.9383333,50,0041,北海道,1,A
15251,0,15,Y,Y,Y,芦別,アシベツ,芦別市北1条東,43.51666667,142.19,90,0043,北海道,1,A
15311,0,15,Y,Y,Y,月形,ツキガタ,樺戸郡月形町月ケ岡,43.33,141.6183333,50,0999,北海道,1,A
15321,0,15,Y,Y,Y,美唄,ビバイ,美唄市北美唄町二区,43.36333333,141.8266667,16,0044,北海道,1,A
15356,0,15,Y,Y,Y,岩見沢,イワミザワ,岩見沢市5条東　岩見沢特別地域気象観測所,43.21166667,141.785,42,47413,北海道,1,S
15431,0,15,Y,Y,Y,長沼,ナガヌマ,夕張郡長沼町本町北,43.01166667,141.6933333,13,0047,北海道,1,A
15442,0,15,Y,Y,Y,夕張,ユウバリ,夕張市鹿の谷山手町,43.03833333,141.9566667,293,0049,北海道,1,A
16026,0,16,Y,Y,Y,美国,ビクニ,積丹郡積丹町美国町字船澗,43.27166667,140.5633333,75,0051,北海道,1,A
16061,0,16,Y,Y,Y,神恵内,カモエナイ,古宇郡神恵内村大字神恵内村,43.145,140.4233333,50,1208,北海道,1,A
16076,0,16,Y,Y,Y,余市,ヨイチ,余市郡余市町豊丘町,43.18166667,140.7583333,20,0052,北海道,1,A
16091,0,16,Y,Y,Y,小樽,オタル,小樽市勝納町　小樽特別地域気象観測所,43.18166667,141.0166667,25,47411,北海道,1,S
16156,0,16,Y,Y,Y,共和,キョウワ,岩内郡共和町南幌似,42.98,140.6033333,15,0054,北海道,1,A
16206,0,16,Y,Y,Y,蘭越,ランコシ,磯谷郡蘭越町蘭越,42.81,140.5416667,39,0055,北海道,1,A
16217,0,16,Y,Y,Y,倶知安,クッチャン,虻田郡倶知安町南1条東　倶知安特別地域気象観測所,42.9,140.7566667,176,47433,北海道,1,S
16252,0,16,Y,Y,Y,寿都,スッツ,寿都郡寿都町新栄町　寿都特別地域気象観測所,42.795,140.2233333,33,47421,北海道,1,S
16281,0,16,Y,Y,Y,真狩,マッカリ,虻田郡真狩村美原,42.775,140.88,440,1072,北海道,1,A
16286,0,16,Y,Y,Y,喜茂別,キモベツ,虻田郡喜茂別町伏見,42.79333333,140.9483333,264,0060,北海道,1,A
16321,0,16,Y,Y,Y,黒松内,クロマツナイ,寿都郡黒松内町黒松内,42.66333333,140.31,27,0061,北海道,1,A
17036,0,17,Y,Y,Y,雄武,オウム,紋別郡雄武町雄武　雄武特別地域気象観測所,44.58,142.9633333,14,47405,北海道,1,S
17076,0,17,Y,Y,Y,興部,オコッペ,紋別郡興部町興部,44.47,143.1083333,8,0063,北海道,1,A
17091,0,17,Y,Y,Y,西興部,ニシオコッペ,紋別郡西興部村西興部,44.33166667,142.9366667,120,1073,北海道,1,A
17112,0,17,Y,Y,Y,紋別,モンベツ,紋別市南が丘町　紋別特別地域気象観測所,44.345,143.355,16,47435,北海道,1,S
17166,0,17,Y,Y,Y,湧別,ユウベツ,紋別郡湧別町東,44.21333333,143.62,5,0065,北海道,1,A
17196,0,17,Y,Y,Y,滝上,タキノウエ,紋別郡滝上町滝ノ上原野5線南,44.17666667,143.06,165,0066,北海道,1,A
17246,0,17,Y,Y,Y,常呂,トコロ,北見市常呂町字岐阜,44.115,144.0366667,3,0068,北海道,1,A
17306,0,17,Y,Y,Y,遠軽,エンガル,紋別郡遠軽町東町,44.05333333,143.54,80,0069,北海道,1,A
17316,0,17,Y,Y,Y,佐呂間,サロマ,常呂郡佐呂間町武士,43.985,143.7233333,59,0070,北海道,1,A
17341,0,17,Y,Y,Y,網走,アバシリ,網走市台町　網走地方気象台,44.01666667,144.2783333,38,47409,北海道,1,S
17351,0,17,Y,Y,Y,宇登呂,ウトロ,斜里郡斜里町ウトロ高原,44.05166667,144.9816667,144,0981,北海道,1,A
17482,0,17,Y,Y,Y,白滝,シラタキ,紋別郡遠軽町白滝北支湧別,43.865,143.1533333,475,1092,北海道,1,A
17501,0,17,Y,Y,Y,生田原,イクタハラ,紋別郡遠軽町生田原,43.91666667,143.5316667,199,0072,北海道,1,A
17521,0,17,Y,Y,Y,北見,キタミ,北見市高栄東町,43.81,143.875,114,0074,北海道,1,A
17546,0,17,Y,Y,Y,小清水,コシミズ,斜里郡小清水町字泉,43.84166667,144.485,52,0075,北海道,1,A
17561,0,17,Y,Y,Y,斜里,シャリ,斜里郡斜里町以久科南,43.88333333,144.7,15,0076,北海道,1,A
17596,0,17,Y,Y,Y,留辺蘂,ルベシベ,北見市留辺蘂町大和,43.74166667,143.45,325,0077,北海道,1,A
17607,0,17,Y,Y,Y,境野,サカイノ,常呂郡置戸町豊住,43.70666667,143.6433333,184,1209,北海道,1,A
17631,0,17,Y,Y,Y,美幌,ビホロ,網走郡美幌町福住,43.77,144.1716667,60,0079,北海道,1,A
17717,0,17,Y,Y,Y,津別,ツベツ,網走郡津別町豊永,43.70166667,144.0333333,100,0082,北海道,1,A
18038,0,18,Y,Y,Y,羅臼,ラウス,目梨郡羅臼町栄町,44.02333333,145.1866667,15,0084,北海道,1,A
18136,0,18,Y,Y,Y,標津,シベツ,標津郡標津町北2条西,43.66166667,145.1316667,3,0085,北海道,1,A
18161,0,18,Y,Y,Y,上標津,カミシベツ,標津郡中標津町字上標津,43.52,144.7466667,181,1547,北海道,1,A
18171,0,18,Y,Y,Y,中標津,ナカシベツ,標津郡中標津町桜ケ丘,43.54333333,144.9783333,50,0086,北海道,1,A
18256,0,18,Y,Y,Y,別海,ベツカイ,野付郡別海町川上町,43.38166667,145.1183333,23,0088,北海道,1,A
18273,0,18,Y,Y,Y,根室,ネムロ,根室市弥栄町　根室特別地域気象観測所,43.33,145.585,25,47420,北海道,1,S
18281,0,18,Y,Y,Y,納沙布,ノサップ,根室市温根元,43.39333333,145.7583333,12,1056,北海道,1,A
18311,0,18,Y,Y,Y,厚床,アットコ,根室市厚床,43.23166667,145.2583333,40,1196,北海道,1,A
19021,0,19,Y,Y,Y,川湯,カワユ,川上郡弟子屈町川湯駅前,43.61666667,144.4566667,158,0090,北海道,1,A
19051,0,19,Y,Y,Y,弟子屈,テシカガ,川上郡弟子屈町弟子屈原野,43.51,144.4666667,170,1187,北海道,1,A
19076,0,19,Y,Y,Y,阿寒湖畔,アカンコハン,釧路市阿寒町阿寒湖温泉,43.43666667,144.085,450,0091,北海道,1,A
19151,0,19,Y,Y,Y,標茶,シベチャ,川上郡標茶町開運,43.29166667,144.5866667,20,0093,北海道,1,A
19191,0,19,Y,Y,Y,鶴居,ツルイ,阿寒郡鶴居村鶴居東,43.23166667,144.325,38,1186,北海道,1,A
19261,0,19,Y,Y,Y,中徹別,ナカテシベツ,釧路市阿寒町徹別原野34線,43.19833333,144.1416667,80,0095,北海道,1,A
19311,0,19,Y,Y,Y,榊町,サカキマチ,厚岸郡浜中町榊町,43.12,145.11,2,1195,北海道,1,A
19376,0,19,Y,Y,Y,太田,オオタ,厚岸郡厚岸町太田,43.09,144.7783333,85,1192,北海道,1,A
19416,0,19,Y,Y,Y,白糠,シラヌカ,白糠郡白糠町茶路西1線,42.97,144.0616667,9,0098,北海道,1,A
19432,0,19,Y,Y,Y,釧路,クシロ,釧路市幸町　釧路地方気象台,42.985,144.3766667,5,47418,北海道,1,S
19451,0,19,Y,Y,Y,知方学,チッポマナイ,釧路郡釧路町仙鳳趾村知方学,42.93833333,144.735,149,1283,北海道,1,A
20146,0,20,Y,Y,Y,陸別,リクベツ,足寄郡陸別町陸別原野分線,43.46833333,143.7383333,207,0101,北海道,1,A
20186,0,20,Y,Y,Y,ぬかびら源泉郷,ヌカビラゲンセンキョウ,河東郡上士幌町ぬかびら源泉郷北区,43.36666667,143.1916667,540,0103,北海道,1,A
20266,0,20,Y,Y,Y,上士幌,カミシホロ,河東郡上士幌町東4線,43.235,143.3033333,295,0107,北海道,1,A
20276,0,20,Y,Y,Y,足寄,アショロ,足寄郡足寄町南1条,43.24333333,143.5533333,90,0109,北海道,1,A
20341,0,20,Y,Y,Y,本別,ホンベツ,中川郡本別町新町,43.13166667,143.6,67,0112,北海道,1,A
20356,0,20,Y,Y,Y,新得,シントク,上川郡新得町4条南,43.07666667,142.84,178,0113,北海道,1,A
20361,0,20,Y,Y,Y,鹿追,シカオイ,河東郡鹿追町緑町,43.10333333,142.995,206,0114,北海道,1,A
20371,0,20,Y,Y,Y,駒場,コマバ,河東郡音更町駒場北町,43.05,143.1833333,112,1204,北海道,1,A
20421,0,20,Y,Y,Y,芽室,メムロ,河西郡芽室町西3条南,42.9,143.0433333,90,0115,北海道,1,A
20441,0,20,Y,Y,Y,池田,イケダ,中川郡池田町清見,42.92,143.4583333,42,0117,北海道,1,A
20506,0,20,Y,Y,Y,浦幌,ウラホロ,十勝郡浦幌町桜町,42.80833333,143.6566667,20,0118,北海道,1,A
20556,0,20,Y,Y,Y,糠内,ヌカナイ,中川郡幕別町五位,42.78666667,143.3283333,70,1286,北海道,1,A
20601,0,20,Y,Y,Y,上札内,カミサツナイ,河西郡中札内村元札内西1線,42.64166667,143.0966667,251,1210,北海道,1,A
20606,0,20,Y,Y,Y,更別,サラベツ,河西郡更別村更別南2線,42.64833333,143.19,190,1211,北海道,1,A
20631,0,20,Y,Y,Y,大津,オオツ,中川郡豊頃町大津寿町,42.685,143.6466667,4,1214,北海道,1,A
20696,0,20,Y,Y,Y,大樹,タイキ,広尾郡大樹町柏木町,42.5,143.275,87,0121,北海道,1,A
20751,0,20,Y,Y,Y,広尾,ヒロオ,広尾郡広尾町並木通東　広尾特別地域気象観測所,42.29333333,143.315,32,47440,北海道,1,S
21111,0,21,Y,Y,Y,厚真,アツマ,勇払郡厚真町朝日,42.73,141.8883333,20,0124,北海道,1,A
21126,0,21,Y,Y,Y,穂別,ホベツ,勇払郡むかわ町穂別,42.76166667,142.1433333,56,0125,北海道,1,A
21161,0,21,Y,Y,Y,大滝,オオタキ,伊達市大滝区本町,42.67,141.0783333,390,1067,北海道,1,A
21171,0,21,Y,Y,Y,森野,モリノ,白老郡白老町森野,42.63,141.2466667,170,0126,北海道,1,A
21187,0,21,Y,Y,Y,苫小牧,トマコマイ,苫小牧市しらかば町　苫小牧特別地域気象観測所,42.62333333,141.5466667,6,47424,北海道,1,S
21226,0,21,Y,Y,Y,大岸,オオキシ,虻田郡豊浦町大岸,42.59,140.6433333,8,0128,北海道,1,A
21261,0,21,Y,Y,Y,白老,シラオイ,白老郡白老町高砂町,42.54333333,141.3516667,6,0130,北海道,1,A
21276,0,21,Y,Y,Y,鵡川,ムカワ,勇払郡むかわ町豊城,42.59,141.9333333,10,0131,北海道,1,A
21297,0,21,Y,Y,Y,伊達,ダテ,伊達市梅本町,42.47333333,140.8766667,16,0132,北海道,1,A
21312,0,21,Y,Y,Y,登別,ノボリベツ,登別市札内町,42.45833333,141.1183333,197,0134,北海道,1,A
21323,0,21,Y,Y,Y,室蘭,ムロラン,室蘭市山手町　室蘭地方気象台,42.31166667,140.975,40,47423,北海道,1,S
22036,0,22,Y,Y,Y,日高,ヒダカ,沙流郡日高町本町東,42.87666667,142.4416667,280,1202,北海道,1,A
22141,0,22,Y,Y,Y,日高門別,ヒダカモンベツ,沙流郡日高町富川北,42.52166667,142.0366667,10,0136,北海道,1,A
22156,0,22,Y,Y,Y,新和,シンワ,新冠郡新冠町新和,42.54333333,142.3333333,60,0137,北海道,1,A
22241,0,22,Y,Y,Y,静内,シズナイ,日高郡新ひだか町静内山手町,42.34333333,142.3616667,10,0140,北海道,1,A
22291,0,22,Y,Y,Y,三石,ミツイシ,日高郡新ひだか町三石美野和,42.245,142.6616667,10,1198,北海道,1,A
22306,0,22,Y,Y,Y,中杵臼,ナカキネウス,浦河郡浦河町上杵臼,42.22333333,142.9483333,80,1288,北海道,1,A
22327,0,22,Y,Y,Y,浦河,ウラカワ,浦河郡浦河町潮見町　浦河特別地域気象観測所,42.16166667,142.7766667,37,47426,北海道,1,S
22391,0,22,Y,Y,Y,えりも岬,エリモミサキ,幌泉郡えりも町東洋,41.925,143.2433333,63,1340,北海道,1,A
23031,0,23,Y,Y,Y,長万部,オシャマンベ,山越郡長万部町栄原,42.52333333,140.3816667,10,0143,北海道,1,A
23086,0,23,Y,Y,Y,八雲,ヤクモ,二海郡八雲町本町,42.25166667,140.2716667,8,0144,北海道,1,A
23166,0,23,Y,Y,Y,森,モリ,茅部郡森町姫川,42.06666667,140.5883333,125,0145,北海道,1,A
23206,0,23,Y,Y,Y,川汲,カックミ,函館市川汲町,41.905,140.97,25,0147,北海道,1,A
23226,0,23,Y,Y,Y,北斗,ホクト,北斗市本町,41.88666667,140.6533333,25,0148,北海道,1,A
23232,0,23,Y,Y,Y,函館,ハコダテ,函館市美原　函館海洋気象台,41.81666667,140.7533333,35,47430,北海道,1,S
23326,0,23,Y,Y,Y,木古内,キコナイ,上磯郡木古内町大平,41.68666667,140.445,6,0917,北海道,1,A
23376,0,23,Y,Y,Y,松前,マツマエ,松前郡松前町建石,41.42333333,140.0866667,30,0152,北海道,1,A
24141,0,23,Y,Y,Y,熊石,クマイシ,二海郡八雲町熊石根崎町,42.12833333,139.985,12,0155,北海道,1,A
24041,0,24,Y,Y,Y,せたな,セタナ,せたな町瀬棚区本町,42.45,139.8516667,10,0153,北海道,1,A
24051,0,24,Y,Y,Y,今金,イマカネ,瀬棚郡今金町今金,42.42833333,140.0083333,19,0154,北海道,1,A
24101,0,24,Y,Y,Y,奥尻,オクシリ,奥尻郡奥尻町字稲穂,42.24833333,139.5566667,5,1199,北海道,1,A
24201,0,24,Y,Y,Y,鶉,ウズラ,檜山郡厚沢部町鶉町,41.93,140.3116667,53,1200,北海道,1,A
24217,0,24,Y,Y,Y,江差,エサシ,檜山郡江差町姥神町　江差特別地域気象観測所,41.86666667,140.1233333,4,47428,北海道,1,S
31001,0,31,Y,Y,Y,大間,オオマ,下北郡大間町大間字狼丁,41.52666667,140.9116667,14,1041,青森県,2,A
31111,0,31,Y,Y,Y,むつ,ムツ,むつ市金曲　むつ特別地域気象観測所,41.28333333,141.21,3,47576,青森県,2,S
31121,0,31,Y,Y,Y,小田野沢,オダノサワ,下北郡東通村小田野沢字中川目,41.235,141.3966667,6,1122,青森県,2,A
31136,0,31,Y,Y,Y,今別,イマベツ,東津軽郡今別町今別字中沢,41.18,140.4816667,30,1026,青森県,2,A
31156,0,31,Y,Y,Y,脇野沢,ワキノサワ,むつ市脇野沢桂沢,41.145,140.8216667,15,1124,青森県,2,A
31186,0,31,Y,Y,Y,市浦,シウラ,五所川原市相内,41.05666667,140.3466667,20,1119,青森県,2,A
