amedas_id,amedas_subid,fuken_id,f_pre,f_tem,f_sun,station_name,station_name_kana,location,latitude,longitude,height,station_id,pref_name,pref_code,station_kbn
72111,0,72,Y,Y,Y,多度津,タドツ,仲多度郡多度津町家中　多度津特別地域気象観測所,34.275,133.7516667,4,47890,香川県,37,S
72121,0,72,Y,Y,Y,滝宮,タキノミヤ,綾歌郡綾川町滝宮大字北,34.23666667,133.9233333,60,0729,香川県,37,A
72146,0,72,Y,Y,Y,引田,ヒケタ,東かがわ市南野,34.21333333,134.4066667,12,0730,香川県,37,A
72161,0,72,Y,Y,Y,財田,サイタ,三豊市財田町財田上,34.12,133.7716667,65,1239,香川県,37,A
73001,0,73,Y,Y,Y,大三島,オオミシマ,今治市大三島町宮浦地先,34.25,133.0066667,9,0732,愛媛県,38,A
73076,0,73,Y,Y,Y,今治,イマバリ,今治市大新田町,34.07666667,132.99,2,1077,愛媛県,38,A
73126,0,73,Y,Y,Y,西条,サイジョウ,西条市周布,33.915,133.08,4,0958,愛媛県,38,A
73136,0,73,Y,Y,Y,新居浜,ニイハマ,新居浜市一宮町,33.96,133.2816667,6,0734,愛媛県,38,A
73151,0,73,Y,Y,Y,四国中央,シコクチュウオウ,四国中央市妻鳥町乙,33.98166667,133.5816667,75,0735,愛媛県,38,A
73256,0,73,Y,Y,Y,長浜,ナガハマ,大洲市長浜甲,33.61666667,132.48,4,0739,愛媛県,38,A
73276,0,73,Y,Y,Y,久万,クマ,上浮穴郡久万高原町入野,33.66333333,132.895,511,0741,愛媛県,38,A
73306,0,73,Y,Y,Y,大洲,オオズ,大洲市阿蔵字フルカワ甲,33.50833333,132.535,20,0959,愛媛県,38,A
73341,0,73,Y,Y,Y,瀬戸,セト,西宇和郡伊方町塩成,33.44666667,132.2566667,143,1456,愛媛県,38,A
73406,0,73,Y,Y,Y,宇和,ウワ,西予市宇和町神領,33.36666667,132.5033333,200,0961,愛媛県,38,A
73442,0,73,Y,Y,Y,宇和島,ウワジマ,宇和島市住吉町　宇和島特別地域気象観測所,33.22666667,132.5516667,2,47892,愛媛県,38,S
73446,0,73,Y,Y,Y,近永,チカナガ,北宇和郡鬼北町近永,33.25333333,132.675,129,1350,愛媛県,38,A
73516,0,73,Y,Y,Y,御荘,ミショウ,南宇和郡愛南町御荘平城,32.96333333,132.57,12,0745,愛媛県,38,A
74056,0,74,Y,Y,Y,本川,ホンガワ,吾川郡いの町脇の山字根藤,33.765,133.3383333,550,1351,高知県,39,A
74071,0,74,Y,Y,Y,本山,モトヤマ,長岡郡本山町本山,33.75333333,133.575,252,0746,高知県,39,A
74136,0,74,Y,Y,Y,大栃,オオドチ,香美市物部町大栃上西の川,33.69833333,133.875,210,1229,高知県,39,A
74181,0,74,Y,Y,Y,高知,コウチ,高知市比島町　高知地方気象台,33.56666667,133.5483333,1,47893,高知県,39,S
74187,0,74,Y,Y,Y,後免,ゴメン,南国市廿枝,33.59,133.6433333,12,1249,高知県,39,A
74271,0,74,Y,Y,Y,安芸,アキ,安芸市伊尾木,33.48833333,133.9333333,6,0755,高知県,39,A
74296,0,74,Y,Y,Y,梼原,ユスハラ,高岡郡梼原町川西路,33.39,132.9216667,415,0921,高知県,39,A
74311,0,74,Y,Y,Y,須崎,スサキ,須崎市西町,33.385,133.2766667,4,0756,高知県,39,A
74361,0,74,Y,Y,Y,窪川,クボカワ,高岡郡四万十町新開町,33.20666667,133.1283333,205,0758,高知県,39,A
74372,0,74,Y,Y,Y,室戸岬,ムロトミサキ,室戸市室戸岬町　室戸岬特別地域気象観測所,33.25166667,134.1766667,185,47899,高知県,39,S
74381,0,74,Y,Y,Y,江川崎,エカワサキ,四万十市西土佐用井,33.17,132.7916667,72,1235,高知県,39,A
74436,0,74,Y,Y,Y,佐賀,サガ,幡多郡黒潮町佐賀,33.07833333,133.1016667,3,1233,高知県,39,A
74447,0,74,Y,Y,Y,宿毛,スクモ,宿毛市片島　宿毛特別地域気象観測所,32.92,132.695,2,47897,高知県,39,S
74456,0,74,Y,Y,Y,中村,ナカムラ,四万十市入田字長善寺前,32.99,132.92,8,0763,高知県,39,A
74516,0,74,Y,Y,Y,清水,シミズ,土佐清水市足摺岬　清水特別地域気象観測所,32.72166667,133.01,31,47898,高知県,39,S
81011,0,81,Y,Y,Y,須佐,スサ,萩市須佐字野中,34.615,131.6233333,50,0765,山口県,35,A
81071,0,81,Y,Y,Y,萩,ハギ,萩市大字土原字川島沖田　萩特別地域気象観測所,34.41,131.405,2,47754,山口県,35,S
81116,0,81,Y,Y,Y,油谷,ユヤ,長門市油谷新別名字稲毛取山,34.37,131.055,20,0939,山口県,35,A
81151,0,81,Y,Y,Y,徳佐,トクサ,山口市阿東徳佐中,34.39833333,131.725,310,0767,山口県,35,A
81196,0,81,Y,Y,Y,秋吉台,アキヨシダイ,美祢市秋芳町秋吉,34.235,131.3066667,240,0769,山口県,35,A
81231,0,81,Y,Y,Y,広瀬,ヒロセ,岩国市錦町広瀬,34.26166667,131.9516667,97,0771,山口県,35,A
81266,0,81,Y,Y,Y,豊田,トヨタ,下関市豊田町大字稲光字土橋,34.18666667,131.0766667,40,0772,山口県,35,A
81286,0,81,Y,Y,Y,山口,ヤマグチ,山口市周布町　山口特別地域気象観測所,34.16,131.4533333,17,47784,山口県,35,S
81321,0,81,Y,Y,Y,岩国,イワクニ,岩国市川西,34.155,132.1783333,70,0940,山口県,35,A
81371,0,81,Y,Y,Y,防府,ホウフ,防府市大字植松,34.04,131.5333333,4,0775,山口県,35,A
81386,0,81,Y,Y,Y,下松,クダマツ,下松市西豊井字御屋敷山,34.02166667,131.8733333,52,0776,山口県,35,A
81397,0,81,Y,Y,Y,玖珂,クガ,岩国市玖珂町,34.095,132.075,68,0913,山口県,35,A
81481,0,81,Y,Y,Y,柳井,ヤナイ,柳井市南浜,33.95833333,132.1133333,3,0942,山口県,35,A
81486,0,81,Y,Y,Y,安下庄,アゲノショウ,大島郡周防大島町東安下庄,33.90333333,132.2916667,5,0779,山口県,35,A
82046,0,82,Y,Y,Y,宗像,ムナカタ,宗像市田熊,33.80833333,130.5383333,7,0943,福岡県,40,A
82056,0,82,Y,Y,Y,八幡,ヤハタ,北九州市八幡西区鷹の巣,33.85166667,130.7433333,20,0780,福岡県,40,A
82101,0,82,Y,Y,Y,行橋,ユクハシ,行橋市西泉,33.71166667,130.975,7,0782,福岡県,40,A
82136,0,82,Y,Y,Y,飯塚,イイヅカ,飯塚市川島字甘木　飯塚特別地域気象観測所,33.65166667,130.6933333,37,47809,福岡県,40,S
82171,0,82,Y,Y,Y,前原,マエバル,糸島市前原西,33.56,130.1916667,2,0785,福岡県,40,A
82182,0,82,Y,Y,Y,福岡,フクオカ,福岡市中央区大濠　福岡管区気象台,33.58166667,130.375,3,47807,福岡県,40,S
82191,0,82,Y,Y,Y,太宰府,ダザイフ,太宰府市向佐野,33.51333333,130.5,27,1141,福岡県,40,A
82206,0,82,Y,Y,Y,添田,ソエダ,田川郡添田町大字野田字大野ノ原,33.56,130.8533333,120,1046,福岡県,40,A
82261,0,82,Y,Y,Y,朝倉,アサクラ,朝倉市三奈木町,33.405,130.695,36,0788,福岡県,40,A
82306,0,82,Y,Y,Y,久留米,クルメ,久留米市津福本町,33.30166667,130.4916667,7,0790,福岡県,40,A
82317,0,82,Y,Y,Y,黒木,クロギ,八女市黒木町本分,33.22333333,130.6466667,144,0792,福岡県,40,A
82361,0,82,Y,Y,Y,大牟田,オオムタ,大牟田市笹原町,33.00666667,130.4666667,40,0793,福岡県,40,A
83021,0,83,Y,Y,Y,国見,クニミ,国東市国見町中,33.675,131.59,14,1137,大分県,44,A
83051,0,83,Y,Y,Y,中津,ナカツ,中津市大字定留,33.58666667,131.245,12,0794,大分県,44,A
83061,0,83,Y,Y,Y,豊後高田,ブンゴタカダ,豊後高田市呉崎,33.57,131.4333333,5,0795,大分県,44,A
83106,0,83,Y,Y,Y,院内,インナイ,宇佐市院内町山城,33.42,131.3166667,90,0931,大分県,44,A
83121,0,83,Y,Y,Y,杵築,キツキ,杵築市大字本庄,33.41666667,131.5966667,5,1237,大分県,44,A
83137,0,83,Y,Y,Y,日田,ヒタ,日田市三本松　日田特別地域気象観測所,33.32166667,130.9283333,83,47814,大分県,44,S
83191,0,83,Y,Y,Y,玖珠,クス,玖珠郡玖珠町大字大隈,33.26833333,131.1633333,346,0932,大分県,44,A
83201,0,83,Y,Y,Y,湯布院,ユフイン,由布市湯布院町川南屋敷下,33.25333333,131.3466667,435,0799,大分県,44,A
83216,0,83,Y,Y,Y,大分,オオイタ,大分市長浜町　大分地方気象台,33.235,131.6183333,5,47815,大分県,44,S
83341,0,83,Y,Y,Y,犬飼,イヌカイ,豊後大野市犬飼町田原,33.065,131.6316667,100,0805,大分県,44,A
83371,0,83,Y,Y,Y,竹田,タケタ,竹田市大字会々,32.97333333,131.38,290,0806,大分県,44,A
83401,0,83,Y,Y,Y,佐伯,サイキ,佐伯市字剣崎,32.95,131.9016667,2,0808,大分県,44,A
83431,0,83,Y,Y,Y,宇目,ウメ,佐伯市宇目大字重岡,32.845,131.675,200,1142,大分県,44,A
83476,0,83,Y,Y,Y,蒲江,カマエ,佐伯市蒲江蒲江浦,32.795,131.9233333,2,0810,大分県,44,A
84012,0,84,Y,Y,Y,鰐浦,ワニウラ,対馬市上対馬町鰐浦字カキセ,34.69833333,129.445,63,1453,長崎県,42,A
84072,0,84,Y,Y,Y,厳原,イヅハラ,対馬市厳原町東里　厳原特別地域気象観測所,34.19666667,129.2916667,4,47800,長崎県,42,S
84121,0,84,Y,Y,Y,芦辺,アシベ,壱岐市芦辺町国分東触,33.8,129.7216667,97,1144,長崎県,42,A
84171,0,84,Y,Y,Y,平戸,ヒラド,平戸市岩の上町　平戸特別地域気象観測所,33.36,129.55,58,47805,長崎県,42,S
84183,0,84,Y,Y,Y,松浦,マツウラ,松浦市志佐町里免字辻ノ尾台,33.34166667,129.7116667,14,0814,長崎県,42,A
84266,0,84,Y,Y,Y,佐世保,サセボ,佐世保市干尽町　佐世保特別地域気象観測所,33.15833333,129.7266667,4,47812,長崎県,42,S
84341,0,84,Y,Y,Y,有川,アリカワ,南松浦郡新上五島町有川郷字上原,32.98166667,129.1183333,11,1138,長崎県,42,A
84356,0,84,Y,Y,Y,大瀬戸,オオセト,西海市大瀬戸町多以良外郷先野元,32.94833333,129.6333333,43,0817,長崎県,42,A
84496,0,84,Y,Y,Y,長崎,ナガサキ,長崎市南山手町　長崎海洋気象台,32.73333333,129.8666667,27,47817,長崎県,42,S
84519,0,84,Y,Y,Y,雲仙岳,ウンゼンダケ,雲仙市小浜町雲仙　雲仙岳特別地域気象観測所,32.73666667,130.2616667,678,47818,長崎県,42,S
84523,0,84,Y,Y,Y,島原,シマバラ,島原市平成町,32.74166667,130.3733333,9,0962,長崎県,42,A
84536,0,84,Y,Y,Y,福江,フクエ,五島市木場町　福江特別地域気象観測所,32.69333333,128.8266667,25,47843,長崎県,42,S
84561,0,84,Y,Y,Y,口之津,クチノツ,南島原市口之津町丁,32.61166667,130.1933333,13,0922,長崎県,42,A
84596,0,84,Y,Y,Y,野母崎,ノモザキ,長崎市野母町,32.57833333,129.74,190,1441,長崎県,42,A
85033,0,85,Y,Y,Y,唐津,カラツ,唐津市二夕子,33.45833333,129.955,23,1610,佐賀県,41,A
85116,0,85,Y,Y,Y,伊万里,イマリ,伊万里市立花町,33.26666667,129.8783333,25,1075,佐賀県,41,A
85142,0,85,Y,Y,Y,佐賀,サガ,佐賀市駅前中央　佐賀地方気象台,33.265,130.305,6,47813,佐賀県,41,S
85161,0,85,Y,Y,Y,嬉野,ウレシノ,嬉野市嬉野町大字下野丙,33.11666667,129.995,81,0830,佐賀県,41,A
85166,0,85,Y,Y,Y,白石,シロイシ,杵島郡白石町大字福田,33.18333333,130.1483333,2,0829,佐賀県,41,A
86006,0,86,Y,Y,Y,鹿北,カホク,山鹿市鹿北町岩野,33.115,130.6916667,119,0832,熊本県,43,A
86066,0,86,Y,Y,Y,南小国,ミナミオグニ,阿蘇郡南小国町赤馬場,33.10333333,131.0666667,448,0833,熊本県,43,A
86086,0,86,Y,Y,Y,岱明,タイメイ,玉名市岱明町中土,32.915,130.5116667,15,0834,熊本県,43,A
86101,0,86,Y,Y,Y,菊池,キクチ,菊池市木柑子字上辻,32.94666667,130.7816667,83,0835,熊本県,43,A
86111,0,86,Y,Y,Y,阿蘇乙姫,アソオトヒメ,阿蘇市乙姫,32.94,131.04,497,1240,熊本県,43,A
86141,0,86,Y,Y,Y,熊本,クマモト,熊本市京町　熊本地方気象台,32.81333333,130.7066667,38,47819,熊本県,43,S
86156,0,86,Y,Y,Y,阿蘇山,アソサン,阿蘇郡南阿蘇村大字中松字古坊中　阿蘇山特別地域気象観測所,32.88,131.0733333,1142,47821,熊本県,43,S
86161,0,86,Y,Y,Y,高森,タカモリ,阿蘇郡高森町大字高森,32.82166667,131.125,555,0840,熊本県,43,A
86216,0,86,Y,Y,Y,三角,ミスミ,宇城市三角町波多,32.61166667,130.4783333,60,1081,熊本県,43,A
86236,0,86,Y,Y,Y,甲佐,コウサ,上益城郡甲佐町大字豊内,32.645,130.8083333,35,0842,熊本県,43,A
86271,0,86,Y,Y,Y,松島,マツシマ,上天草市松島町阿村,32.515,130.4466667,2,0843,熊本県,43,A
86316,0,86,Y,Y,Y,本渡,ホンド,天草市本渡町本戸馬場,32.46833333,130.18,30,0845,熊本県,43,A
86336,0,86,Y,Y,Y,八代,ヤツシロ,八代市平山新町,32.47333333,130.6066667,8,0846,熊本県,43,A
86451,0,86,Y,Y,Y,水俣,ミナマタ,水俣市南福寺,32.205,130.4066667,6,0924,熊本県,43,A
86467,0,86,Y,Y,Y,人吉,ヒトヨシ,人吉市城本町　人吉特別地域気象観測所,32.21666667,130.755,146,47824,熊本県,43,S
86477,0,86,Y,Y,Y,上,ウエ,球磨郡あさぎり町上北,32.225,130.905,166,0926,熊本県,43,A
86491,0,86,Y,Y,Y,牛深,ウシブカ,天草市牛深町　牛深特別地域気象観測所,32.19666667,130.0266667,3,47838,熊本県,43,S
87041,0,87,Y,Y,Y,高千穂,タカチホ,西臼杵郡高千穂町大字押方字宮野原,32.71166667,131.29,350,0852,宮崎県,45,A
87066,0,87,Y,Y,Y,古江,フルエ,延岡市北浦町古江,32.71166667,131.82,14,1135,宮崎県,45,A
87071,0,87,Y,Y,Y,鞍岡,クラオカ,西臼杵郡五ケ瀬町大字鞍岡,32.64333333,131.1566667,590,1348,宮崎県,45,A
87141,0,87,Y,Y,Y,延岡,ノベオカ,延岡市天神小路　延岡特別地域気象観測所,32.58166667,131.6566667,19,47822,宮崎県,45,S
87181,0,87,Y,Y,Y,日向,ヒュウガ,日向市大字塩見字出兼,32.40833333,131.6,20,0857,宮崎県,45,A
87206,0,87,Y,Y,Y,神門,ミカド,東臼杵郡美郷町南郷区神門,32.385,131.3316667,250,1353,宮崎県,45,A
87231,0,87,Y,Y,Y,西米良,ニシメラ,児湯郡西米良村大字村所,32.23,131.1516667,250,1345,宮崎県,45,A
87292,0,87,Y,Y,Y,高鍋,タカナベ,児湯郡高鍋町大字蚊口浦,32.12333333,131.5266667,4,0859,宮崎県,45,A
87301,0,87,Y,Y,Y,加久藤,カクトウ,えびの市大字永山,32.04666667,130.81,228,0860,宮崎県,45,A
87331,0,87,Y,Y,Y,西都,サイト,西都市大字黒生野,32.06166667,131.4133333,8,0861,宮崎県,45,A
87352,0,87,Y,Y,Y,小林,コバヤシ,小林市南西方,32,130.955,276,0863,宮崎県,45,A
87376,0,87,Y,Y,Y,宮崎,ミヤザキ,宮崎市霧島　宮崎地方気象台,31.93833333,131.4133333,9,47830,宮崎県,45,S
87411,0,87,Y,Y,Y,青島,アオシマ,宮崎市青島西,31.80333333,131.4583333,8,0868,宮崎県,45,A
87426,0,87,Y,Y,Y,都城,ミヤコノジョウ,都城市菖蒲原町　都城特別地域気象観測所,31.73,131.08,154,47829,宮崎県,45,S
87492,0,87,Y,Y,Y,油津,アブラツ,日南市油津　油津特別地域気象観測所,31.57833333,131.4066667,3,47835,宮崎県,45,S
87501,0,87,Y,Y,Y,串間,クシマ,串間市大字西方字平山,31.465,131.22,20,0872,宮崎県,45,A
88061,0,88,Y,Y,Y,阿久根,アクネ,阿久根市赤瀬川　阿久根特別地域気象観測所,32.02666667,130.2,40,47823,鹿児島県,46,S
88081,0,88,Y,Y,Y,大口,オオクチ,伊佐市大口原田,32.04666667,130.6266667,175,0875,鹿児島県,46,A
88107,0,88,Y,Y,Y,さつま柏原,サツマカシワバル,薩摩郡さつま町柏原,31.91666667,130.455,59,0878,鹿児島県,46,A
88131,0,88,Y,Y,Y,中甑,ナカコシキ,薩摩川内市上甑町中甑,31.835,129.865,10,0879,鹿児島県,46,A
88151,0,88,Y,Y,Y,川内,センダイ,薩摩川内市中郷,31.835,130.315,5,0880,鹿児島県,46,A
88261,0,88,Y,Y,Y,東市来,ヒガシイチキ,日置市東市来町湯田,31.66833333,130.3266667,40,0883,鹿児島県,46,A
88286,0,88,Y,Y,Y,牧之原,マキノハラ,霧島市福山町福山,31.66166667,130.8433333,387,0935,鹿児島県,46,A
88317,0,88,Y,Y,Y,鹿児島,カゴシマ,鹿児島市東郡元町　鹿児島地方気象台,31.55333333,130.5466667,4,47827,鹿児島県,46,S
88331,0,88,Y,Y,Y,輝北,キホク,鹿屋市輝北町市成,31.58833333,130.855,360,1146,鹿児島県,46,A
88371,0,88,Y,Y,Y,加世田,カセダ,南さつま市加世田東本町,31.415,130.325,9,0887,鹿児島県,46,A
88406,0,88,Y,Y,Y,志布志,シブシ,志布志市志布志町志布志字杉の下,31.47833333,131.095,70,0936,鹿児島県,46,A
88432,0,88,Y,Y,Y,喜入,キイレ,鹿児島市喜入中名町,31.38666667,130.54,4,0890,鹿児島県,46,A
88442,0,88,Y,Y,Y,鹿屋,カノヤ,鹿屋市寿,31.39,130.8633333,80,0937,鹿児島県,46,A
88447,0,88,Y,Y,Y,肝付前田,キモツキマエダ,肝属郡肝付町前田,31.34,130.9383333,31,1181,鹿児島県,46,A
88466,0,88,Y,Y,Y,枕崎,マクラザキ,枕崎市高見町　枕崎特別地域気象観測所,31.27166667,130.2933333,30,47831,鹿児島県,46,S
88486,0,88,Y,Y,Y,指宿,イブスキ,指宿市十町,31.24833333,130.6366667,5,0893,鹿児島県,46,A
88506,0,88,Y,Y,Y,内之浦,ウチノウラ,肝属郡肝付町北方,31.27666667,131.055,8,0895,鹿児島県,46,A
88536,0,88,Y,Y,Y,田代,タシロ,肝属郡錦江町田代麓,31.19833333,130.8433333,182,1136,鹿児島県,46,A
88612,0,88,Y,Y,Y,種子島,タネガシマ,西之表市西之表　種子島特別地域気象観測所,30.72,130.9816667,25,47837,鹿児島県,46,S
88666,0,88,Y,Y,Y,上中,カミナカ,熊毛郡南種子町中之下,30.40666667,130.9,150,0898,鹿児島県,46,A
88686,0,88,Y,Y,Y,屋久島,ヤクシマ,熊毛郡屋久島町小瀬田　屋久島特別地域気象観測所,30.385,130.6583333,37,47836,鹿児島県,46,S
88706,0,88,Y,Y,Y,尾之間,オノアイダ,熊毛郡屋久島町尾之間浜道,30.23333333,130.555,60,0899,鹿児島県,46,A
88736,0,88,Y,Y,Y,中之島,ナカノシマ,鹿児島郡十島村中之島,29.83833333,129.8666667,220,1540,鹿児島県,46,A
88836,0,88,Y,Y,Y,名瀬,ナゼ,奄美市名瀬港町　名瀬測候所,28.37833333,129.495,3,47909,鹿児島県,46,S
88901,0,88,Y,Y,Y,古仁屋,コニヤ,大島郡瀬戸内町古仁屋船津,28.14333333,129.315,2,0980,鹿児島県,46,A
88956,0,88,Y,Y,Y,伊仙,イセン,大島郡伊仙町面縄,27.67666667,128.9733333,44,1139,鹿児島県,46,A
88971,0,88,Y,Y,Y,沖永良部,オキノエラブ,大島郡和泊町国頭字手付　沖永良部特別地域気象観測所,27.43166667,128.705,27,47942,鹿児島県,46,S
91011,0,91,Y,Y,Y,伊是名,イゼナ,島尻郡伊是名村字内花,26.94833333,127.94,14,1147,沖縄県,47,A
91021,0,91,Y,Y,Y,奥,オク,国頭郡国頭村奥,26.835,128.2716667,232,0901,沖縄県,47,A
91107,0,91,Y,Y,Y,名護,ナゴ,名護市宮里　名護特別地域気象観測所,26.59333333,127.965,6,47940,沖縄県,47,S
91146,0,91,Y,Y,Y,久米島,クメジマ,島尻郡久米島町字謝名堂　久米島特別地域気象観測所,26.33666667,126.8033333,5,47929,沖縄県,47,S
91166,0,91,Y,Y,Y,宮城島,ミヤギジマ,うるま市与那城上原阪上,26.36333333,127.9733333,100,1596,沖縄県,47,A
91181,0,91,Y,Y,Y,渡嘉敷,トカシキ,島尻郡渡嘉敷村渡嘉敷,26.21,127.3633333,220,1152,沖縄県,47,A
91197,0,91,Y,Y,Y,那覇,ナハ,那覇市樋川　沖縄気象台,26.20666667,127.685,28,47936,沖縄県,47,S
91241,0,91,Y,Y,Y,糸数,イトカズ,南城市玉城字糸数西赤津川原,26.15333333,127.765,186,0909,沖縄県,47,A
92011,0,91,Y,Y,Y,南大東,ミナミダイトウ,島尻郡南大東村在所　南大東島地方気象台,25.82833333,131.2266667,15,47945,沖縄県,47,S
93041,0,91,Y,Y,Y,宮古島,ミヤコジマ,宮古島市平良字下里　宮古島地方気象台,24.79333333,125.2766667,40,47927,沖縄県,47,S
94001,0,91,Y,Y,Y,伊原間,イバルマ,石垣市伊原間,24.50833333,124.28,15,1145,沖縄県,47,A
94017,0,91,Y,Y,Y,与那国島,ヨナグニジマ,八重山郡与那国町与那国　与那国島特別地域気象観測所,24.46666667,123.01,30,47912,沖縄県,47,S
94062,0,91,Y,Y,Y,西表島,イリオモテジマ,八重山郡竹富町字上原宇那利崎　西表島特別地域気象観測所,24.42666667,123.765,10,47917,沖縄県,47,S
94081,0,91,Y,Y,Y,石垣島,イシガキジマ,石垣市登野城　石垣島地方気象台,24.33666667,124.1633333,6,47918,沖縄県,47,S
94101,0,91,Y,Y,Y,大原,オオハラ,八重山郡竹富町南風見,24.265,123.8716667,33,1251,沖縄県,47,A
94116,0,91,Y,Y,Y,波照間,ハテルマ,八重山郡竹富町波照間,24.055,123.7683333,38,1354,沖縄県,47,A
